X	Y	Type
-71.32092883	41.20659255	Shipping
-71.31092883	41.20659255	Shipping
-71.30092883	41.20659255	Shipping
-71.29092883	41.20659255	Shipping
-71.28092883	41.20659255	Shipping
-71.27092882	41.20659255	Shipping
-71.26092882	41.20659255	Shipping
-71.25092882	41.20659255	Shipping
-71.24092882	41.20659255	Shipping
-69.32092856	41.20659255	Shipping
-69.31092855	41.20659255	Shipping
-69.30092855	41.20659255	Shipping
-69.29092855	41.20659255	Shipping
-69.28092855	41.20659255	Shipping
-69.27092855	41.20659255	Shipping
-69.26092855	41.20659255	Shipping
-69.25092855	41.20659255	Shipping
-69.24092855	41.20659255	Shipping
-69.23092854	41.20659255	Shipping
-71.43092885	41.19659254	Shipping
-71.42092885	41.19659254	Shipping
-71.41092884	41.19659254	Shipping
-71.40092884	41.19659254	Shipping
-71.39092884	41.19659254	Shipping
-71.38092884	41.19659254	Shipping
-71.37092884	41.19659254	Shipping
-71.36092884	41.19659254	Shipping
-71.35092884	41.19659254	Shipping
-71.33092883	41.19659254	Shipping
-71.32092883	41.19659254	Shipping
-71.31092883	41.19659254	Shipping
-71.30092883	41.19659254	Shipping
-71.29092883	41.19659254	Shipping
-71.28092883	41.19659254	Shipping
-71.27092882	41.19659254	Shipping
-71.26092882	41.19659254	Shipping
-71.25092882	41.19659254	Shipping
-69.31092855	41.19659254	Shipping
-69.30092855	41.19659254	Shipping
-69.29092855	41.19659254	Shipping
-69.28092855	41.19659254	Shipping
-69.27092855	41.19659254	Shipping
-69.26092855	41.19659254	Shipping
-69.25092855	41.19659254	Shipping
-69.24092855	41.19659254	Shipping
-69.23092854	41.19659254	Shipping
-69.22092854	41.19659254	Shipping
-71.43092885	41.18659254	Shipping
-71.42092885	41.18659254	Shipping
-71.41092884	41.18659254	Shipping
-71.40092884	41.18659254	Shipping
-71.39092884	41.18659254	Shipping
-71.38092884	41.18659254	Shipping
-71.37092884	41.18659254	Shipping
-71.36092884	41.18659254	Shipping
-71.35092884	41.18659254	Shipping
-71.34092883	41.18659254	Shipping
-71.33092883	41.18659254	Shipping
-71.32092883	41.18659254	Shipping
-71.31092883	41.18659254	Shipping
-71.30092883	41.18659254	Shipping
-71.29092883	41.18659254	Shipping
-71.28092883	41.18659254	Shipping
-71.27092882	41.18659254	Shipping
-71.26092882	41.18659254	Shipping
-69.31092855	41.18659254	Shipping
-69.30092855	41.18659254	Shipping
-69.29092855	41.18659254	Shipping
-69.28092855	41.18659254	Shipping
-69.27092855	41.18659254	Shipping
-69.26092855	41.18659254	Shipping
-69.25092855	41.18659254	Shipping
-69.24092855	41.18659254	Shipping
-69.23092854	41.18659254	Shipping
-69.22092854	41.18659254	Shipping
-69.21092854	41.18659254	Shipping
-71.45092885	41.17659254	Shipping
-71.44092885	41.17659254	Shipping
-71.43092885	41.17659254	Shipping
-71.42092885	41.17659254	Shipping
-71.41092884	41.17659254	Shipping
-71.40092884	41.17659254	Shipping
-71.39092884	41.17659254	Shipping
-71.38092884	41.17659254	Shipping
-71.37092884	41.17659254	Shipping
-71.36092884	41.17659254	Shipping
-71.35092884	41.17659254	Shipping
-71.34092883	41.17659254	Shipping
-71.33092883	41.17659254	Shipping
-71.32092883	41.17659254	Shipping
-71.31092883	41.17659254	Shipping
-71.30092883	41.17659254	Shipping
-71.29092883	41.17659254	Shipping
-71.28092883	41.17659254	Shipping
-71.27092882	41.17659254	Shipping
-69.30092855	41.17659254	Shipping
-69.29092855	41.17659254	Shipping
-69.28092855	41.17659254	Shipping
-69.27092855	41.17659254	Shipping
-69.26092855	41.17659254	Shipping
-69.25092855	41.17659254	Shipping
-69.24092855	41.17659254	Shipping
-69.23092854	41.17659254	Shipping
-69.22092854	41.17659254	Shipping
-69.21092854	41.17659254	Shipping
-71.46092885	41.16659254	Shipping
-71.45092885	41.16659254	Shipping
-71.44092885	41.16659254	Shipping
-71.43092885	41.16659254	Shipping
-71.42092885	41.16659254	Shipping
-71.41092884	41.16659254	Shipping
-71.40092884	41.16659254	Shipping
-71.39092884	41.16659254	Shipping
-71.38092884	41.16659254	Shipping
-71.37092884	41.16659254	Shipping
-71.36092884	41.16659254	Shipping
-71.35092884	41.16659254	Shipping
-71.34092883	41.16659254	Shipping
-71.33092883	41.16659254	Shipping
-71.32092883	41.16659254	Shipping
-71.31092883	41.16659254	Shipping
-71.30092883	41.16659254	Shipping
-71.29092883	41.16659254	Shipping
-71.28092883	41.16659254	Shipping
-69.29092855	41.16659254	Shipping
-69.28092855	41.16659254	Shipping
-69.27092855	41.16659254	Shipping
-69.26092855	41.16659254	Shipping
-69.25092855	41.16659254	Shipping
-69.24092855	41.16659254	Shipping
-69.23092854	41.16659254	Shipping
-69.22092854	41.16659254	Shipping
-69.21092854	41.16659254	Shipping
-69.20092854	41.16659254	Shipping
-71.48092885	41.15659254	Shipping
-71.47092885	41.15659254	Shipping
-71.46092885	41.15659254	Shipping
-71.45092885	41.15659254	Shipping
-71.44092885	41.15659254	Shipping
-71.43092885	41.15659254	Shipping
-71.42092885	41.15659254	Shipping
-71.41092884	41.15659254	Shipping
-71.40092884	41.15659254	Shipping
-71.39092884	41.15659254	Shipping
-71.38092884	41.15659254	Shipping
-71.37092884	41.15659254	Shipping
-71.36092884	41.15659254	Shipping
-71.35092884	41.15659254	Shipping
-71.34092883	41.15659254	Shipping
-71.33092883	41.15659254	Shipping
-71.32092883	41.15659254	Shipping
-71.31092883	41.15659254	Shipping
-71.30092883	41.15659254	Shipping
-71.29092883	41.15659254	Shipping
-69.28092855	41.15659254	Shipping
-69.27092855	41.15659254	Shipping
-69.26092855	41.15659254	Shipping
-69.25092855	41.15659254	Shipping
-69.24092855	41.15659254	Shipping
-69.23092854	41.15659254	Shipping
-69.22092854	41.15659254	Shipping
-69.21092854	41.15659254	Shipping
-69.20092854	41.15659254	Shipping
-69.19092854	41.15659254	Shipping
-71.48092885	41.14659254	Shipping
-71.47092885	41.14659254	Shipping
-71.46092885	41.14659254	Shipping
-71.45092885	41.14659254	Shipping
-71.44092885	41.14659254	Shipping
-71.43092885	41.14659254	Shipping
-71.42092885	41.14659254	Shipping
-71.41092884	41.14659254	Shipping
-71.40092884	41.14659254	Shipping
-71.39092884	41.14659254	Shipping
-71.38092884	41.14659254	Shipping
-71.37092884	41.14659254	Shipping
-71.36092884	41.14659254	Shipping
-71.35092884	41.14659254	Shipping
-71.34092883	41.14659254	Shipping
-71.33092883	41.14659254	Shipping
-71.32092883	41.14659254	Shipping
-71.31092883	41.14659254	Shipping
-71.30092883	41.14659254	Shipping
-71.29092883	41.14659254	Shipping
-69.28092855	41.14659254	Shipping
-69.27092855	41.14659254	Shipping
-69.26092855	41.14659254	Shipping
-69.25092855	41.14659254	Shipping
-69.24092855	41.14659254	Shipping
-69.23092854	41.14659254	Shipping
-69.22092854	41.14659254	Shipping
-69.21092854	41.14659254	Shipping
-69.20092854	41.14659254	Shipping
-69.19092854	41.14659254	Shipping
-71.49092886	41.13659254	Shipping
-71.48092885	41.13659254	Shipping
-71.47092885	41.13659254	Shipping
-71.46092885	41.13659254	Shipping
-71.45092885	41.13659254	Shipping
-71.44092885	41.13659254	Shipping
-71.43092885	41.13659254	Shipping
-71.42092885	41.13659254	Shipping
-71.41092884	41.13659254	Shipping
-71.40092884	41.13659254	Shipping
-71.39092884	41.13659254	Shipping
-71.38092884	41.13659254	Shipping
-71.37092884	41.13659254	Shipping
-71.36092884	41.13659254	Shipping
-71.35092884	41.13659254	Shipping
-71.34092883	41.13659254	Shipping
-71.33092883	41.13659254	Shipping
-71.32092883	41.13659254	Shipping
-71.31092883	41.13659254	Shipping
-71.30092883	41.13659254	Shipping
-71.29092883	41.13659254	Shipping
-71.28092883	41.13659254	Shipping
-69.27092855	41.13659254	Shipping
-69.26092855	41.13659254	Shipping
-69.25092855	41.13659254	Shipping
-69.24092855	41.13659254	Shipping
-69.23092854	41.13659254	Shipping
-69.22092854	41.13659254	Shipping
-69.21092854	41.13659254	Shipping
-69.20092854	41.13659254	Shipping
-69.19092854	41.13659254	Shipping
-69.18092854	41.13659254	Shipping
-71.50092886	41.12659253	Shipping
-71.49092886	41.12659253	Shipping
-71.48092885	41.12659253	Shipping
-71.47092885	41.12659253	Shipping
-71.46092885	41.12659253	Shipping
-71.45092885	41.12659253	Shipping
-71.44092885	41.12659253	Shipping
-71.43092885	41.12659253	Shipping
-71.42092885	41.12659253	Shipping
-71.41092884	41.12659253	Shipping
-71.40092884	41.12659253	Shipping
-71.39092884	41.12659253	Shipping
-71.38092884	41.12659253	Shipping
-71.37092884	41.12659253	Shipping
-71.36092884	41.12659253	Shipping
-71.35092884	41.12659253	Shipping
-71.34092883	41.12659253	Shipping
-71.33092883	41.12659253	Shipping
-71.32092883	41.12659253	Shipping
-71.31092883	41.12659253	Shipping
-71.30092883	41.12659253	Shipping
-71.29092883	41.12659253	Shipping
-71.28092883	41.12659253	Shipping
-69.26092855	41.12659253	Shipping
-69.25092855	41.12659253	Shipping
-69.24092855	41.12659253	Shipping
-69.23092854	41.12659253	Shipping
-69.22092854	41.12659253	Shipping
-69.21092854	41.12659253	Shipping
-69.20092854	41.12659253	Shipping
-69.19092854	41.12659253	Shipping
-69.18092854	41.12659253	Shipping
-69.17092854	41.12659253	Shipping
-71.50092886	41.11659253	Shipping
-71.49092886	41.11659253	Shipping
-71.48092885	41.11659253	Shipping
-71.47092885	41.11659253	Shipping
-71.46092885	41.11659253	Shipping
-71.45092885	41.11659253	Shipping
-71.44092885	41.11659253	Shipping
-71.43092885	41.11659253	Shipping
-71.42092885	41.11659253	Shipping
-71.41092884	41.11659253	Shipping
-71.40092884	41.11659253	Shipping
-71.39092884	41.11659253	Shipping
-71.38092884	41.11659253	Shipping
-71.37092884	41.11659253	Shipping
-71.36092884	41.11659253	Shipping
-71.35092884	41.11659253	Shipping
-71.34092883	41.11659253	Shipping
-71.33092883	41.11659253	Shipping
-71.32092883	41.11659253	Shipping
-71.31092883	41.11659253	Shipping
-71.30092883	41.11659253	Shipping
-71.29092883	41.11659253	Shipping
-71.28092883	41.11659253	Shipping
-71.27092882	41.11659253	Shipping
-69.26092855	41.11659253	Shipping
-69.25092855	41.11659253	Shipping
-69.24092855	41.11659253	Shipping
-69.23092854	41.11659253	Shipping
-69.22092854	41.11659253	Shipping
-69.21092854	41.11659253	Shipping
-69.20092854	41.11659253	Shipping
-69.19092854	41.11659253	Shipping
-69.18092854	41.11659253	Shipping
-69.17092854	41.11659253	Shipping
-71.50092886	41.10659253	Shipping
-71.49092886	41.10659253	Shipping
-71.48092885	41.10659253	Shipping
-71.47092885	41.10659253	Shipping
-71.46092885	41.10659253	Shipping
-71.45092885	41.10659253	Shipping
-71.44092885	41.10659253	Shipping
-71.43092885	41.10659253	Shipping
-71.42092885	41.10659253	Shipping
-71.41092884	41.10659253	Shipping
-71.40092884	41.10659253	Shipping
-71.39092884	41.10659253	Shipping
-71.38092884	41.10659253	Shipping
-71.37092884	41.10659253	Shipping
-71.36092884	41.10659253	Shipping
-71.35092884	41.10659253	Shipping
-71.34092883	41.10659253	Shipping
-71.33092883	41.10659253	Shipping
-71.32092883	41.10659253	Shipping
-71.31092883	41.10659253	Shipping
-71.30092883	41.10659253	Shipping
-71.29092883	41.10659253	Shipping
-71.28092883	41.10659253	Shipping
-71.27092882	41.10659253	Shipping
-69.25092855	41.10659253	Shipping
-69.24092855	41.10659253	Shipping
-69.23092854	41.10659253	Shipping
-69.22092854	41.10659253	Shipping
-69.21092854	41.10659253	Shipping
-69.20092854	41.10659253	Shipping
-69.19092854	41.10659253	Shipping
-69.18092854	41.10659253	Shipping
-69.17092854	41.10659253	Shipping
-69.16092853	41.10659253	Shipping
-71.50092886	41.09659253	Shipping
-71.49092886	41.09659253	Shipping
-71.48092885	41.09659253	Shipping
-71.47092885	41.09659253	Shipping
-71.46092885	41.09659253	Shipping
-71.45092885	41.09659253	Shipping
-71.44092885	41.09659253	Shipping
-71.43092885	41.09659253	Shipping
-71.42092885	41.09659253	Shipping
-71.41092884	41.09659253	Shipping
-71.40092884	41.09659253	Shipping
-71.39092884	41.09659253	Shipping
-71.38092884	41.09659253	Shipping
-71.37092884	41.09659253	Shipping
-71.36092884	41.09659253	Shipping
-71.35092884	41.09659253	Shipping
-71.34092883	41.09659253	Shipping
-71.33092883	41.09659253	Shipping
-71.32092883	41.09659253	Shipping
-71.31092883	41.09659253	Shipping
-71.30092883	41.09659253	Shipping
-71.29092883	41.09659253	Shipping
-71.28092883	41.09659253	Shipping
-71.27092882	41.09659253	Shipping
-69.24092855	41.09659253	Shipping
-69.23092854	41.09659253	Shipping
-69.22092854	41.09659253	Shipping
-69.21092854	41.09659253	Shipping
-69.20092854	41.09659253	Shipping
-69.19092854	41.09659253	Shipping
-69.18092854	41.09659253	Shipping
-69.17092854	41.09659253	Shipping
-69.16092853	41.09659253	Shipping
-69.15092853	41.09659253	Shipping
-71.50092886	41.08659253	Shipping
-71.49092886	41.08659253	Shipping
-71.48092885	41.08659253	Shipping
-71.47092885	41.08659253	Shipping
-71.46092885	41.08659253	Shipping
-71.45092885	41.08659253	Shipping
-71.44092885	41.08659253	Shipping
-71.43092885	41.08659253	Shipping
-71.42092885	41.08659253	Shipping
-71.41092884	41.08659253	Shipping
-71.40092884	41.08659253	Shipping
-71.39092884	41.08659253	Shipping
-71.38092884	41.08659253	Shipping
-71.37092884	41.08659253	Shipping
-71.36092884	41.08659253	Shipping
-71.35092884	41.08659253	Shipping
-71.34092883	41.08659253	Shipping
-71.33092883	41.08659253	Shipping
-71.32092883	41.08659253	Shipping
-71.31092883	41.08659253	Shipping
-71.30092883	41.08659253	Shipping
-71.29092883	41.08659253	Shipping
-71.28092883	41.08659253	Shipping
-71.27092882	41.08659253	Shipping
-69.24092855	41.08659253	Shipping
-69.23092854	41.08659253	Shipping
-69.22092854	41.08659253	Shipping
-69.21092854	41.08659253	Shipping
-69.20092854	41.08659253	Shipping
-69.19092854	41.08659253	Shipping
-69.18092854	41.08659253	Shipping
-69.17092854	41.08659253	Shipping
-69.16092853	41.08659253	Shipping
-69.15092853	41.08659253	Shipping
-71.50092886	41.07659253	Shipping
-71.49092886	41.07659253	Shipping
-71.48092885	41.07659253	Shipping
-71.47092885	41.07659253	Shipping
-71.46092885	41.07659253	Shipping
-71.45092885	41.07659253	Shipping
-71.44092885	41.07659253	Shipping
-71.43092885	41.07659253	Shipping
-71.42092885	41.07659253	Shipping
-71.41092884	41.07659253	Shipping
-71.40092884	41.07659253	Shipping
-71.39092884	41.07659253	Shipping
-71.38092884	41.07659253	Shipping
-71.37092884	41.07659253	Shipping
-71.36092884	41.07659253	Shipping
-71.35092884	41.07659253	Shipping
-71.34092883	41.07659253	Shipping
-71.33092883	41.07659253	Shipping
-71.32092883	41.07659253	Shipping
-71.31092883	41.07659253	Shipping
-71.30092883	41.07659253	Shipping
-71.29092883	41.07659253	Shipping
-71.28092883	41.07659253	Shipping
-69.23092854	41.07659253	Shipping
-69.22092854	41.07659253	Shipping
-69.21092854	41.07659253	Shipping
-69.20092854	41.07659253	Shipping
-69.19092854	41.07659253	Shipping
-69.18092854	41.07659253	Shipping
-69.17092854	41.07659253	Shipping
-69.16092853	41.07659253	Shipping
-69.15092853	41.07659253	Shipping
-69.14092853	41.07659253	Shipping
-71.49092886	41.06659253	Shipping
-71.48092885	41.06659253	Shipping
-71.47092885	41.06659253	Shipping
-71.46092885	41.06659253	Shipping
-71.45092885	41.06659253	Shipping
-71.44092885	41.06659253	Shipping
-71.43092885	41.06659253	Shipping
-71.42092885	41.06659253	Shipping
-71.41092884	41.06659253	Shipping
-71.40092884	41.06659253	Shipping
-71.39092884	41.06659253	Shipping
-71.38092884	41.06659253	Shipping
-71.37092884	41.06659253	Shipping
-71.36092884	41.06659253	Shipping
-71.35092884	41.06659253	Shipping
-71.34092883	41.06659253	Shipping
-71.33092883	41.06659253	Shipping
-71.32092883	41.06659253	Shipping
-71.31092883	41.06659253	Shipping
-71.30092883	41.06659253	Shipping
-71.29092883	41.06659253	Shipping
-71.28092883	41.06659253	Shipping
-69.22092854	41.06659253	Shipping
-69.21092854	41.06659253	Shipping
-69.20092854	41.06659253	Shipping
-69.19092854	41.06659253	Shipping
-69.18092854	41.06659253	Shipping
-69.17092854	41.06659253	Shipping
-69.16092853	41.06659253	Shipping
-69.15092853	41.06659253	Shipping
-69.14092853	41.06659253	Shipping
-69.13092853	41.06659253	Shipping
-71.49092886	41.05659252	Shipping
-71.48092885	41.05659252	Shipping
-71.47092885	41.05659252	Shipping
-71.46092885	41.05659252	Shipping
-71.45092885	41.05659252	Shipping
-71.44092885	41.05659252	Shipping
-71.43092885	41.05659252	Shipping
-71.42092885	41.05659252	Shipping
-71.41092884	41.05659252	Shipping
-71.40092884	41.05659252	Shipping
-71.39092884	41.05659252	Shipping
-71.38092884	41.05659252	Shipping
-71.37092884	41.05659252	Shipping
-71.36092884	41.05659252	Shipping
-71.35092884	41.05659252	Shipping
-71.34092883	41.05659252	Shipping
-71.33092883	41.05659252	Shipping
-71.32092883	41.05659252	Shipping
-71.31092883	41.05659252	Shipping
-71.30092883	41.05659252	Shipping
-71.29092883	41.05659252	Shipping
-69.22092854	41.05659252	Shipping
-69.21092854	41.05659252	Shipping
-69.20092854	41.05659252	Shipping
-69.19092854	41.05659252	Shipping
-69.18092854	41.05659252	Shipping
-69.17092854	41.05659252	Shipping
-69.16092853	41.05659252	Shipping
-69.15092853	41.05659252	Shipping
-69.14092853	41.05659252	Shipping
-69.13092853	41.05659252	Shipping
-71.48092885	41.04659252	Shipping
-71.47092885	41.04659252	Shipping
-71.46092885	41.04659252	Shipping
-71.45092885	41.04659252	Shipping
-71.44092885	41.04659252	Shipping
-71.43092885	41.04659252	Shipping
-71.42092885	41.04659252	Shipping
-71.41092884	41.04659252	Shipping
-71.40092884	41.04659252	Shipping
-71.39092884	41.04659252	Shipping
-71.38092884	41.04659252	Shipping
-71.37092884	41.04659252	Shipping
-71.36092884	41.04659252	Shipping
-71.35092884	41.04659252	Shipping
-71.34092883	41.04659252	Shipping
-71.33092883	41.04659252	Shipping
-71.32092883	41.04659252	Shipping
-71.31092883	41.04659252	Shipping
-71.30092883	41.04659252	Shipping
-69.21092854	41.04659252	Shipping
-69.20092854	41.04659252	Shipping
-69.19092854	41.04659252	Shipping
-69.18092854	41.04659252	Shipping
-69.17092854	41.04659252	Shipping
-69.16092853	41.04659252	Shipping
-69.15092853	41.04659252	Shipping
-69.14092853	41.04659252	Shipping
-69.13092853	41.04659252	Shipping
-69.12092853	41.04659252	Shipping
-71.47092885	41.03659252	Shipping
-71.46092885	41.03659252	Shipping
-71.45092885	41.03659252	Shipping
-71.44092885	41.03659252	Shipping
-71.43092885	41.03659252	Shipping
-71.42092885	41.03659252	Shipping
-71.41092884	41.03659252	Shipping
-71.40092884	41.03659252	Shipping
-71.39092884	41.03659252	Shipping
-71.38092884	41.03659252	Shipping
-71.37092884	41.03659252	Shipping
-71.36092884	41.03659252	Shipping
-71.35092884	41.03659252	Shipping
-71.34092883	41.03659252	Shipping
-71.33092883	41.03659252	Shipping
-71.32092883	41.03659252	Shipping
-71.31092883	41.03659252	Shipping
-69.20092854	41.03659252	Shipping
-69.19092854	41.03659252	Shipping
-69.18092854	41.03659252	Shipping
-69.17092854	41.03659252	Shipping
-69.16092853	41.03659252	Shipping
-69.15092853	41.03659252	Shipping
-69.14092853	41.03659252	Shipping
-69.13092853	41.03659252	Shipping
-69.12092853	41.03659252	Shipping
-69.11092853	41.03659252	Shipping
-71.45092885	41.02659252	Shipping
-71.44092885	41.02659252	Shipping
-71.43092885	41.02659252	Shipping
-71.42092885	41.02659252	Shipping
-71.41092884	41.02659252	Shipping
-71.40092884	41.02659252	Shipping
-71.39092884	41.02659252	Shipping
-71.38092884	41.02659252	Shipping
-71.37092884	41.02659252	Shipping
-71.36092884	41.02659252	Shipping
-71.35092884	41.02659252	Shipping
-71.34092883	41.02659252	Shipping
-71.33092883	41.02659252	Shipping
-71.32092883	41.02659252	Shipping
-69.20092854	41.02659252	Shipping
-69.19092854	41.02659252	Shipping
-69.18092854	41.02659252	Shipping
-69.17092854	41.02659252	Shipping
-69.16092853	41.02659252	Shipping
-69.15092853	41.02659252	Shipping
-69.14092853	41.02659252	Shipping
-69.13092853	41.02659252	Shipping
-69.12092853	41.02659252	Shipping
-69.11092853	41.02659252	Shipping
-71.43092885	41.01659252	Shipping
-71.42092885	41.01659252	Shipping
-71.41092884	41.01659252	Shipping
-71.40092884	41.01659252	Shipping
-71.39092884	41.01659252	Shipping
-71.38092884	41.01659252	Shipping
-71.37092884	41.01659252	Shipping
-71.36092884	41.01659252	Shipping
-71.35092884	41.01659252	Shipping
-69.19092854	41.01659252	Shipping
-69.18092854	41.01659252	Shipping
-69.17092854	41.01659252	Shipping
-69.16092853	41.01659252	Shipping
-69.15092853	41.01659252	Shipping
-69.14092853	41.01659252	Shipping
-69.13092853	41.01659252	Shipping
-69.12092853	41.01659252	Shipping
-69.11092853	41.01659252	Shipping
-69.10092853	41.01659252	Shipping
-69.18092854	41.00659252	Shipping
-69.17092854	41.00659252	Shipping
-69.16092853	41.00659252	Shipping
-69.15092853	41.00659252	Shipping
-69.14092853	41.00659252	Shipping
-69.13092853	41.00659252	Shipping
-69.12092853	41.00659252	Shipping
-69.11092853	41.00659252	Shipping
-69.10092853	41.00659252	Shipping
-69.09092852	41.00659252	Shipping
-69.18092854	40.99659252	Shipping
-69.17092854	40.99659252	Shipping
-69.16092853	40.99659252	Shipping
-69.15092853	40.99659252	Shipping
-69.14092853	40.99659252	Shipping
-69.13092853	40.99659252	Shipping
-69.12092853	40.99659252	Shipping
-69.11092853	40.99659252	Shipping
-69.10092853	40.99659252	Shipping
-69.09092852	40.99659252	Shipping
-69.17092854	40.98659251	Shipping
-69.16092853	40.98659251	Shipping
-69.15092853	40.98659251	Shipping
-69.14092853	40.98659251	Shipping
-69.13092853	40.98659251	Shipping
-69.12092853	40.98659251	Shipping
-69.11092853	40.98659251	Shipping
-69.10092853	40.98659251	Shipping
-69.09092852	40.98659251	Shipping
-69.08092852	40.98659251	Shipping
-69.16092853	40.97659251	Shipping
-69.15092853	40.97659251	Shipping
-69.14092853	40.97659251	Shipping
-69.13092853	40.97659251	Shipping
-69.12092853	40.97659251	Shipping
-69.11092853	40.97659251	Shipping
-69.10092853	40.97659251	Shipping
-69.09092852	40.97659251	Shipping
-69.08092852	40.97659251	Shipping
-69.07092852	40.97659251	Shipping
-69.16092853	40.96659251	Shipping
-69.15092853	40.96659251	Shipping
-69.14092853	40.96659251	Shipping
-69.13092853	40.96659251	Shipping
-69.12092853	40.96659251	Shipping
-69.11092853	40.96659251	Shipping
-69.10092853	40.96659251	Shipping
-69.09092852	40.96659251	Shipping
-69.08092852	40.96659251	Shipping
-69.07092852	40.96659251	Shipping
-69.15092853	40.95659251	Shipping
-69.14092853	40.95659251	Shipping
-69.13092853	40.95659251	Shipping
-69.12092853	40.95659251	Shipping
-69.11092853	40.95659251	Shipping
-69.10092853	40.95659251	Shipping
-69.09092852	40.95659251	Shipping
-69.08092852	40.95659251	Shipping
-69.07092852	40.95659251	Shipping
-69.06092852	40.95659251	Shipping
-69.14092853	40.94659251	Shipping
-69.13092853	40.94659251	Shipping
-69.12092853	40.94659251	Shipping
-69.11092853	40.94659251	Shipping
-69.10092853	40.94659251	Shipping
-69.09092852	40.94659251	Shipping
-69.08092852	40.94659251	Shipping
-69.07092852	40.94659251	Shipping
-69.06092852	40.94659251	Shipping
-69.05092852	40.94659251	Shipping
-69.14092853	40.93659251	Shipping
-69.13092853	40.93659251	Shipping
-69.12092853	40.93659251	Shipping
-69.11092853	40.93659251	Shipping
-69.10092853	40.93659251	Shipping
-69.09092852	40.93659251	Shipping
-69.08092852	40.93659251	Shipping
-69.07092852	40.93659251	Shipping
-69.06092852	40.93659251	Shipping
-69.05092852	40.93659251	Shipping
-69.13092853	40.92659251	Shipping
-69.12092853	40.92659251	Shipping
-69.11092853	40.92659251	Shipping
-69.10092853	40.92659251	Shipping
-69.09092852	40.92659251	Shipping
-69.08092852	40.92659251	Shipping
-69.07092852	40.92659251	Shipping
-69.06092852	40.92659251	Shipping
-69.05092852	40.92659251	Shipping
-69.04092852	40.92659251	Shipping
-69.12092853	40.91659251	Shipping
-69.11092853	40.91659251	Shipping
-69.10092853	40.91659251	Shipping
-69.09092852	40.91659251	Shipping
-69.08092852	40.91659251	Shipping
-69.07092852	40.91659251	Shipping
-69.06092852	40.91659251	Shipping
-69.05092852	40.91659251	Shipping
-69.04092852	40.91659251	Shipping
-69.03092852	40.91659251	Shipping
-69.12092853	40.9065925	Shipping
-69.11092853	40.9065925	Shipping
-69.10092853	40.9065925	Shipping
-69.09092852	40.9065925	Shipping
-69.08092852	40.9065925	Shipping
-69.07092852	40.9065925	Shipping
-69.06092852	40.9065925	Shipping
-69.05092852	40.9065925	Shipping
-69.04092852	40.9065925	Shipping
-69.03092852	40.9065925	Shipping
-69.11092853	40.8965925	Shipping
-69.10092853	40.8965925	Shipping
-69.09092852	40.8965925	Shipping
-69.08092852	40.8965925	Shipping
-69.07092852	40.8965925	Shipping
-69.06092852	40.8965925	Shipping
-69.05092852	40.8965925	Shipping
-69.04092852	40.8965925	Shipping
-69.03092852	40.8965925	Shipping
-69.02092851	40.8965925	Shipping
-69.10092853	40.8865925	Shipping
-69.09092852	40.8865925	Shipping
-69.08092852	40.8865925	Shipping
-69.07092852	40.8865925	Shipping
-69.06092852	40.8865925	Shipping
-69.05092852	40.8865925	Shipping
-69.04092852	40.8865925	Shipping
-69.03092852	40.8865925	Shipping
-69.02092851	40.8865925	Shipping
-69.01092851	40.8865925	Shipping
-69.09092852	40.8765925	Shipping
-69.08092852	40.8765925	Shipping
-69.07092852	40.8765925	Shipping
-69.06092852	40.8765925	Shipping
-69.05092852	40.8765925	Shipping
-69.04092852	40.8765925	Shipping
-69.03092852	40.8765925	Shipping
-69.02092851	40.8765925	Shipping
-69.01092851	40.8765925	Shipping
-69.09092852	40.8665925	Shipping
-69.08092852	40.8665925	Shipping
-69.07092852	40.8665925	Shipping
-69.06092852	40.8665925	Shipping
-69.05092852	40.8665925	Shipping
-69.04092852	40.8665925	Shipping
-69.03092852	40.8665925	Shipping
-69.02092851	40.8665925	Shipping
-69.01092851	40.8665925	Shipping
-69.00092851	40.8665925	Shipping
-69.08092852	40.8565925	Shipping
-69.07092852	40.8565925	Shipping
-69.06092852	40.8565925	Shipping
-69.05092852	40.8565925	Shipping
-69.04092852	40.8565925	Shipping
-69.03092852	40.8565925	Shipping
-69.02092851	40.8565925	Shipping
-69.01092851	40.8565925	Shipping
-69.00092851	40.8565925	Shipping
-68.99092851	40.8565925	Shipping
-69.07092852	40.8465925	Shipping
-69.06092852	40.8465925	Shipping
-69.05092852	40.8465925	Shipping
-69.04092852	40.8465925	Shipping
-69.03092852	40.8465925	Shipping
-69.02092851	40.8465925	Shipping
-69.01092851	40.8465925	Shipping
-69.00092851	40.8465925	Shipping
-68.99092851	40.8465925	Shipping
-69.07092852	40.83659249	Shipping
-69.06092852	40.83659249	Shipping
-69.05092852	40.83659249	Shipping
-69.04092852	40.83659249	Shipping
-69.03092852	40.83659249	Shipping
-69.02092851	40.83659249	Shipping
-69.01092851	40.83659249	Shipping
-69.00092851	40.83659249	Shipping
-68.99092851	40.83659249	Shipping
-68.98092851	40.83659249	Shipping
-68.97092851	40.83659249	Shipping
-68.96092851	40.83659249	Shipping
-68.95092851	40.83659249	Shipping
-68.9409285	40.83659249	Shipping
-68.9309285	40.83659249	Shipping
-69.06092852	40.82659249	Shipping
-69.05092852	40.82659249	Shipping
-69.04092852	40.82659249	Shipping
-69.03092852	40.82659249	Shipping
