lat	long	Type
43.86305015	-68.74848355	Restricted De Facto MPAs
43.86305015	-68.74348355	Restricted De Facto MPAs
43.86305015	-68.73848355	Restricted De Facto MPAs
43.86305015	-68.73348355	Restricted De Facto MPAs
43.86305015	-68.72848355	Restricted De Facto MPAs
43.86305015	-68.72348355	Restricted De Facto MPAs
43.86305015	-68.71848355	Restricted De Facto MPAs
43.86305015	-68.71348355	Restricted De Facto MPAs
43.82805015	-70.09848355	Restricted De Facto MPAs
43.82805015	-70.09348355	Restricted De Facto MPAs
43.82305015	-70.10348355	Restricted De Facto MPAs
43.82305015	-70.09848355	Restricted De Facto MPAs
43.82305015	-70.09348355	Restricted De Facto MPAs
43.81805015	-70.10848355	Restricted De Facto MPAs
43.81805015	-70.10348355	Restricted De Facto MPAs
43.81305015	-70.11348355	Restricted De Facto MPAs
43.81305015	-70.10848355	Restricted De Facto MPAs
43.81305015	-70.10348355	Restricted De Facto MPAs
43.80805015	-70.11848355	Restricted De Facto MPAs
43.80805015	-70.11348355	Restricted De Facto MPAs
43.80805015	-70.10848355	Restricted De Facto MPAs
43.80305015	-70.11848355	Restricted De Facto MPAs
43.76805015	-69.99848355	Restricted De Facto MPAs
43.76305015	-70.00348355	Restricted De Facto MPAs
43.76305015	-69.99848355	Restricted De Facto MPAs
43.76305015	-69.97848355	Restricted De Facto MPAs
43.75805015	-70.02848355	Restricted De Facto MPAs
43.75805015	-70.02348355	Restricted De Facto MPAs
43.75805015	-70.00348355	Restricted De Facto MPAs
43.75805015	-69.98348355	Restricted De Facto MPAs
43.75305015	-70.02848355	Restricted De Facto MPAs
43.73805015	-70.19348355	Restricted De Facto MPAs
43.73305015	-70.20348355	Restricted De Facto MPAs
43.73305015	-70.19848355	Restricted De Facto MPAs
43.72805015	-70.20848355	Restricted De Facto MPAs
43.72805015	-70.20348355	Restricted De Facto MPAs
43.72305015	-70.21348355	Restricted De Facto MPAs
43.72305015	-70.20848355	Restricted De Facto MPAs
43.72305015	-70.20348355	Restricted De Facto MPAs
