lat	long	Type
32.06537196	-78.64986025	HAPC Hard Bottom
32.06537196	-78.64486025	HAPC Hard Bottom
32.06537196	-78.63986025	HAPC Hard Bottom
32.06537196	-78.63486025	HAPC Hard Bottom
32.06537196	-78.62986025	HAPC Hard Bottom
32.06537196	-78.62486025	HAPC Hard Bottom
32.06537196	-78.61986025	HAPC Hard Bottom
32.06537196	-78.46986025	HAPC Hard Bottom
32.06537196	-78.46486025	HAPC Hard Bottom
32.06537196	-78.45986025	HAPC Hard Bottom
32.06537196	-78.45486025	HAPC Hard Bottom
32.06537196	-78.44986025	HAPC Hard Bottom
32.06537196	-78.44486025	HAPC Hard Bottom
32.06537196	-78.43986025	HAPC Hard Bottom
32.06537196	-78.43486025	HAPC Hard Bottom
32.06537196	-78.42986025	HAPC Hard Bottom
32.06537196	-78.42486025	HAPC Hard Bottom
32.06537196	-78.41986025	HAPC Hard Bottom
32.06537196	-78.38986025	HAPC Hard Bottom
32.06537196	-78.38486025	HAPC Hard Bottom
32.06537196	-78.37986025	HAPC Hard Bottom
32.06537196	-78.37486025	HAPC Hard Bottom
32.06037196	-79.02486025	HAPC Hard Bottom
32.06037196	-79.01986025	HAPC Hard Bottom
32.06037196	-79.01486025	HAPC Hard Bottom
32.06037196	-79.00986025	HAPC Hard Bottom
32.06037196	-79.00486025	HAPC Hard Bottom
32.06037196	-78.97486025	HAPC Hard Bottom
32.06037196	-78.96986025	HAPC Hard Bottom
32.06037196	-78.96486025	HAPC Hard Bottom
32.06037196	-78.95986025	HAPC Hard Bottom
32.06037196	-78.95486025	HAPC Hard Bottom
32.06037196	-78.94986025	HAPC Hard Bottom
32.06037196	-78.94486025	HAPC Hard Bottom
32.06037196	-78.93986025	HAPC Hard Bottom
32.06037196	-78.93486025	HAPC Hard Bottom
32.06037196	-78.92986025	HAPC Hard Bottom
32.06037196	-78.91986025	HAPC Hard Bottom
32.06037196	-78.91486025	HAPC Hard Bottom
32.06037196	-78.90986025	HAPC Hard Bottom
32.06037196	-78.90486025	HAPC Hard Bottom
32.06037196	-78.89986025	HAPC Hard Bottom
32.06037196	-78.89486025	HAPC Hard Bottom
32.06037196	-78.88986025	HAPC Hard Bottom
32.06037196	-78.88486025	HAPC Hard Bottom
32.06037196	-78.87986025	HAPC Hard Bottom
32.06037196	-78.87486025	HAPC Hard Bottom
32.06037196	-78.86986025	HAPC Hard Bottom
32.06037196	-78.86486025	HAPC Hard Bottom
32.06037196	-78.85986025	HAPC Hard Bottom
32.06037196	-78.85486025	HAPC Hard Bottom
32.06037196	-78.84986025	HAPC Hard Bottom
32.06037196	-78.84486025	HAPC Hard Bottom
32.06037196	-78.83986025	HAPC Hard Bottom
32.06037196	-78.83486025	HAPC Hard Bottom
32.06037196	-78.82986025	HAPC Hard Bottom
32.06037196	-78.82486025	HAPC Hard Bottom
32.06037196	-78.81986025	HAPC Hard Bottom
32.06037196	-78.81486025	HAPC Hard Bottom
32.06037196	-78.80986025	HAPC Hard Bottom
32.06037196	-78.80486025	HAPC Hard Bottom
32.06037196	-78.79986025	HAPC Hard Bottom
32.06037196	-78.79486025	HAPC Hard Bottom
32.06037196	-78.78986025	HAPC Hard Bottom
32.06037196	-78.78486025	HAPC Hard Bottom
32.06037196	-78.74486025	HAPC Hard Bottom
32.06037196	-78.73986025	HAPC Hard Bottom
32.06037196	-78.73486025	HAPC Hard Bottom
32.06037196	-78.72986025	HAPC Hard Bottom
32.06037196	-78.72486025	HAPC Hard Bottom
32.06037196	-78.71986025	HAPC Hard Bottom
32.06037196	-78.71486025	HAPC Hard Bottom
32.06037196	-78.70986025	HAPC Hard Bottom
32.06037196	-78.70486025	HAPC Hard Bottom
32.06037196	-78.69986025	HAPC Hard Bottom
32.06037196	-78.69486025	HAPC Hard Bottom
32.06037196	-78.68986025	HAPC Hard Bottom
32.06037196	-78.68486025	HAPC Hard Bottom
32.06037196	-78.67986025	HAPC Hard Bottom
32.06037196	-78.67486025	HAPC Hard Bottom
32.06037196	-78.66986025	HAPC Hard Bottom
32.06037196	-78.66486025	HAPC Hard Bottom
32.06037196	-78.65986025	HAPC Hard Bottom
32.06037196	-78.65486025	HAPC Hard Bottom
32.06037196	-78.64986025	HAPC Hard Bottom
32.06037196	-78.64486025	HAPC Hard Bottom
32.06037196	-78.63986025	HAPC Hard Bottom
32.06037196	-78.63486025	HAPC Hard Bottom
32.06037196	-78.46986025	HAPC Hard Bottom
32.06037196	-78.46486025	HAPC Hard Bottom
32.06037196	-78.45986025	HAPC Hard Bottom
32.06037196	-78.45486025	HAPC Hard Bottom
32.06037196	-78.44986025	HAPC Hard Bottom
32.06037196	-78.44486025	HAPC Hard Bottom
32.06037196	-78.43986025	HAPC Hard Bottom
32.06037196	-78.43486025	HAPC Hard Bottom
32.06037196	-78.42986025	HAPC Hard Bottom
32.06037196	-78.42486025	HAPC Hard Bottom
32.06037196	-78.41986025	HAPC Hard Bottom
32.06037196	-78.41486025	HAPC Hard Bottom
32.06037196	-78.40986025	HAPC Hard Bottom
32.06037196	-78.40486025	HAPC Hard Bottom
32.06037196	-78.37986025	HAPC Hard Bottom
32.06037196	-78.37486025	HAPC Hard Bottom
32.05537196	-79.02486025	HAPC Hard Bottom
32.05537196	-79.01986025	HAPC Hard Bottom
32.05537196	-79.01486025	HAPC Hard Bottom
32.05537196	-79.00986025	HAPC Hard Bottom
32.05537196	-79.00486025	HAPC Hard Bottom
32.05537196	-78.97986025	HAPC Hard Bottom
32.05537196	-78.97486025	HAPC Hard Bottom
32.05537196	-78.96986025	HAPC Hard Bottom
32.05537196	-78.96486025	HAPC Hard Bottom
32.05537196	-78.95986025	HAPC Hard Bottom
32.05537196	-78.95486025	HAPC Hard Bottom
32.05537196	-78.94986025	HAPC Hard Bottom
32.05537196	-78.94486025	HAPC Hard Bottom
32.05537196	-78.93986025	HAPC Hard Bottom
32.05537196	-78.93486025	HAPC Hard Bottom
32.05537196	-78.92986025	HAPC Hard Bottom
32.05537196	-78.92486025	HAPC Hard Bottom
32.05537196	-78.91986025	HAPC Hard Bottom
32.05537196	-78.91486025	HAPC Hard Bottom
32.05537196	-78.90986025	HAPC Hard Bottom
32.05537196	-78.90486025	HAPC Hard Bottom
32.05537196	-78.89986025	HAPC Hard Bottom
32.05537196	-78.89486025	HAPC Hard Bottom
32.05537196	-78.88986025	HAPC Hard Bottom
32.05537196	-78.88486025	HAPC Hard Bottom
32.05537196	-78.87986025	HAPC Hard Bottom
32.05537196	-78.87486025	HAPC Hard Bottom
32.05537196	-78.86986025	HAPC Hard Bottom
32.05537196	-78.86486025	HAPC Hard Bottom
32.05537196	-78.85986025	HAPC Hard Bottom
32.05537196	-78.85486025	HAPC Hard Bottom
32.05537196	-78.84986025	HAPC Hard Bottom
32.05537196	-78.84486025	HAPC Hard Bottom
32.05537196	-78.83986025	HAPC Hard Bottom
32.05537196	-78.83486025	HAPC Hard Bottom
32.05537196	-78.82986025	HAPC Hard Bottom
32.05537196	-78.82486025	HAPC Hard Bottom
32.05537196	-78.81986025	HAPC Hard Bottom
32.05537196	-78.81486025	HAPC Hard Bottom
32.05537196	-78.80986025	HAPC Hard Bottom
32.05537196	-78.80486025	HAPC Hard Bottom
32.05537196	-78.79986025	HAPC Hard Bottom
32.05537196	-78.79486025	HAPC Hard Bottom
32.05537196	-78.78986025	HAPC Hard Bottom
32.05537196	-78.78486025	HAPC Hard Bottom
32.05537196	-78.74486025	HAPC Hard Bottom
32.05537196	-78.73986025	HAPC Hard Bottom
32.05537196	-78.73486025	HAPC Hard Bottom
32.05537196	-78.72986025	HAPC Hard Bottom
32.05537196	-78.72486025	HAPC Hard Bottom
32.05537196	-78.71986025	HAPC Hard Bottom
32.05537196	-78.71486025	HAPC Hard Bottom
32.05537196	-78.70986025	HAPC Hard Bottom
32.05537196	-78.70486025	HAPC Hard Bottom
32.05537196	-78.69986025	HAPC Hard Bottom
32.05537196	-78.69486025	HAPC Hard Bottom
32.05537196	-78.68986025	HAPC Hard Bottom
32.05537196	-78.68486025	HAPC Hard Bottom
32.05537196	-78.67986025	HAPC Hard Bottom
32.05537196	-78.67486025	HAPC Hard Bottom
32.05537196	-78.66986025	HAPC Hard Bottom
32.05537196	-78.66486025	HAPC Hard Bottom
32.05537196	-78.65986025	HAPC Hard Bottom
32.05537196	-78.65486025	HAPC Hard Bottom
32.05537196	-78.64986025	HAPC Hard Bottom
32.05537196	-78.64486025	HAPC Hard Bottom
32.05537196	-78.63986025	HAPC Hard Bottom
32.05537196	-78.62486025	HAPC Hard Bottom
32.05537196	-78.61986025	HAPC Hard Bottom
32.05537196	-78.61486025	HAPC Hard Bottom
32.05537196	-78.45486025	HAPC Hard Bottom
32.05537196	-78.44986025	HAPC Hard Bottom
32.05537196	-78.44486025	HAPC Hard Bottom
32.05537196	-78.37486025	HAPC Hard Bottom
32.05037196	-79.02986025	HAPC Hard Bottom
32.05037196	-79.02486025	HAPC Hard Bottom
32.05037196	-79.01986025	HAPC Hard Bottom
32.05037196	-79.01486025	HAPC Hard Bottom
32.05037196	-79.00986025	HAPC Hard Bottom
32.05037196	-79.00486025	HAPC Hard Bottom
32.05037196	-78.99986025	HAPC Hard Bottom
32.05037196	-78.98486025	HAPC Hard Bottom
32.05037196	-78.97986025	HAPC Hard Bottom
32.05037196	-78.97486025	HAPC Hard Bottom
32.05037196	-78.96986025	HAPC Hard Bottom
32.05037196	-78.96486025	HAPC Hard Bottom
32.05037196	-78.95986025	HAPC Hard Bottom
32.05037196	-78.95486025	HAPC Hard Bottom
32.05037196	-78.94986025	HAPC Hard Bottom
32.05037196	-78.94486025	HAPC Hard Bottom
32.05037196	-78.93986025	HAPC Hard Bottom
32.05037196	-78.93486025	HAPC Hard Bottom
32.05037196	-78.92986025	HAPC Hard Bottom
32.05037196	-78.92486025	HAPC Hard Bottom
32.05037196	-78.91986025	HAPC Hard Bottom
32.05037196	-78.91486025	HAPC Hard Bottom
32.05037196	-78.90986025	HAPC Hard Bottom
32.05037196	-78.90486025	HAPC Hard Bottom
32.05037196	-78.89986025	HAPC Hard Bottom
32.05037196	-78.89486025	HAPC Hard Bottom
32.05037196	-78.88986025	HAPC Hard Bottom
32.05037196	-78.88486025	HAPC Hard Bottom
32.05037196	-78.87986025	HAPC Hard Bottom
32.05037196	-78.87486025	HAPC Hard Bottom
32.05037196	-78.86986025	HAPC Hard Bottom
32.05037196	-78.86486025	HAPC Hard Bottom
32.05037196	-78.85986025	HAPC Hard Bottom
32.05037196	-78.85486025	HAPC Hard Bottom
32.05037196	-78.84986025	HAPC Hard Bottom
32.05037196	-78.84486025	HAPC Hard Bottom
32.05037196	-78.83986025	HAPC Hard Bottom
32.05037196	-78.83486025	HAPC Hard Bottom
32.05037196	-78.82986025	HAPC Hard Bottom
32.05037196	-78.82486025	HAPC Hard Bottom
32.05037196	-78.81986025	HAPC Hard Bottom
32.05037196	-78.81486025	HAPC Hard Bottom
32.05037196	-78.80986025	HAPC Hard Bottom
32.05037196	-78.80486025	HAPC Hard Bottom
32.05037196	-78.79986025	HAPC Hard Bottom
32.05037196	-78.79486025	HAPC Hard Bottom
32.05037196	-78.78986025	HAPC Hard Bottom
32.05037196	-78.78486025	HAPC Hard Bottom
32.05037196	-78.74986025	HAPC Hard Bottom
32.05037196	-78.74486025	HAPC Hard Bottom
32.05037196	-78.73986025	HAPC Hard Bottom
32.05037196	-78.73486025	HAPC Hard Bottom
32.05037196	-78.72986025	HAPC Hard Bottom
32.05037196	-78.72486025	HAPC Hard Bottom
32.05037196	-78.71986025	HAPC Hard Bottom
32.05037196	-78.71486025	HAPC Hard Bottom
32.05037196	-78.70986025	HAPC Hard Bottom
32.05037196	-78.70486025	HAPC Hard Bottom
32.05037196	-78.69986025	HAPC Hard Bottom
32.05037196	-78.69486025	HAPC Hard Bottom
32.05037196	-78.68986025	HAPC Hard Bottom
32.05037196	-78.68486025	HAPC Hard Bottom
32.05037196	-78.67986025	HAPC Hard Bottom
32.05037196	-78.67486025	HAPC Hard Bottom
32.05037196	-78.66986025	HAPC Hard Bottom
32.05037196	-78.66486025	HAPC Hard Bottom
32.05037196	-78.65986025	HAPC Hard Bottom
32.05037196	-78.65486025	HAPC Hard Bottom
32.05037196	-78.64986025	HAPC Hard Bottom
32.05037196	-78.64486025	HAPC Hard Bottom
32.05037196	-78.62986025	HAPC Hard Bottom
32.05037196	-78.62486025	HAPC Hard Bottom
32.05037196	-78.61986025	HAPC Hard Bottom
32.05037196	-78.61486025	HAPC Hard Bottom
32.05037196	-78.44986025	HAPC Hard Bottom
32.04537196	-79.03486025	HAPC Hard Bottom
32.04537196	-79.02986025	HAPC Hard Bottom
32.04537196	-79.02486025	HAPC Hard Bottom
32.04537196	-79.01986025	HAPC Hard Bottom
32.04537196	-79.01486025	HAPC Hard Bottom
32.04537196	-79.00986025	HAPC Hard Bottom
32.04537196	-79.00486025	HAPC Hard Bottom
32.04537196	-78.99986025	HAPC Hard Bottom
32.04537196	-78.98486025	HAPC Hard Bottom
32.04537196	-78.97986025	HAPC Hard Bottom
32.04537196	-78.97486025	HAPC Hard Bottom
32.04537196	-78.96986025	HAPC Hard Bottom
32.04537196	-78.96486025	HAPC Hard Bottom
32.04537196	-78.95986025	HAPC Hard Bottom
32.04537196	-78.95486025	HAPC Hard Bottom
32.04537196	-78.94986025	HAPC Hard Bottom
32.04537196	-78.94486025	HAPC Hard Bottom
32.04537196	-78.93986025	HAPC Hard Bottom
32.04537196	-78.92986025	HAPC Hard Bottom
32.04537196	-78.92486025	HAPC Hard Bottom
32.04537196	-78.91986025	HAPC Hard Bottom
32.04537196	-78.91486025	HAPC Hard Bottom
32.04537196	-78.90986025	HAPC Hard Bottom
32.04537196	-78.90486025	HAPC Hard Bottom
32.04537196	-78.89986025	HAPC Hard Bottom
32.04537196	-78.89486025	HAPC Hard Bottom
32.04537196	-78.88986025	HAPC Hard Bottom
32.04537196	-78.88486025	HAPC Hard Bottom
32.04537196	-78.87986025	HAPC Hard Bottom
32.04537196	-78.87486025	HAPC Hard Bottom
32.04537196	-78.86986025	HAPC Hard Bottom
32.04537196	-78.86486025	HAPC Hard Bottom
32.04537196	-78.85986025	HAPC Hard Bottom
32.04537196	-78.85486025	HAPC Hard Bottom
32.04537196	-78.84986025	HAPC Hard Bottom
32.04537196	-78.84486025	HAPC Hard Bottom
32.04537196	-78.83986025	HAPC Hard Bottom
32.04537196	-78.83486025	HAPC Hard Bottom
32.04537196	-78.82986025	HAPC Hard Bottom
32.04537196	-78.82486025	HAPC Hard Bottom
32.04537196	-78.81986025	HAPC Hard Bottom
32.04537196	-78.81486025	HAPC Hard Bottom
32.04537196	-78.80986025	HAPC Hard Bottom
32.04537196	-78.80486025	HAPC Hard Bottom
32.04537196	-78.79986025	HAPC Hard Bottom
32.04537196	-78.79486025	HAPC Hard Bottom
32.04537196	-78.78986025	HAPC Hard Bottom
32.04537196	-78.78486025	HAPC Hard Bottom
32.04537196	-78.74486025	HAPC Hard Bottom
32.04537196	-78.73986025	HAPC Hard Bottom
32.04537196	-78.73486025	HAPC Hard Bottom
32.04537196	-78.72986025	HAPC Hard Bottom
32.04537196	-78.72486025	HAPC Hard Bottom
32.04537196	-78.71986025	HAPC Hard Bottom
32.04537196	-78.71486025	HAPC Hard Bottom
32.04537196	-78.70986025	HAPC Hard Bottom
32.04537196	-78.70486025	HAPC Hard Bottom
32.04537196	-78.69986025	HAPC Hard Bottom
32.04537196	-78.69486025	HAPC Hard Bottom
32.04537196	-78.68986025	HAPC Hard Bottom
32.04537196	-78.68486025	HAPC Hard Bottom
32.04537196	-78.67986025	HAPC Hard Bottom
32.04537196	-78.67486025	HAPC Hard Bottom
32.04537196	-78.66986025	HAPC Hard Bottom
32.04537196	-78.66486025	HAPC Hard Bottom
32.04537196	-78.65986025	HAPC Hard Bottom
32.04537196	-78.65486025	HAPC Hard Bottom
32.04537196	-78.63486025	HAPC Hard Bottom
32.04537196	-78.62986025	HAPC Hard Bottom
32.04537196	-78.62486025	HAPC Hard Bottom
32.04537196	-78.61986025	HAPC Hard Bottom
32.04037196	-79.03986025	HAPC Hard Bottom
32.04037196	-79.03486025	HAPC Hard Bottom
32.04037196	-79.02986025	HAPC Hard Bottom
32.04037196	-79.02486025	HAPC Hard Bottom
32.04037196	-78.98486025	HAPC Hard Bottom
32.04037196	-78.97986025	HAPC Hard Bottom
32.04037196	-78.97486025	HAPC Hard Bottom
32.04037196	-78.96986025	HAPC Hard Bottom
32.04037196	-78.96486025	HAPC Hard Bottom
32.04037196	-78.95986025	HAPC Hard Bottom
32.04037196	-78.95486025	HAPC Hard Bottom
32.04037196	-78.94986025	HAPC Hard Bottom
32.04037196	-78.94486025	HAPC Hard Bottom
32.04037196	-78.92486025	HAPC Hard Bottom
32.04037196	-78.91986025	HAPC Hard Bottom
32.04037196	-78.91486025	HAPC Hard Bottom
32.04037196	-78.90986025	HAPC Hard Bottom
32.04037196	-78.90486025	HAPC Hard Bottom
32.04037196	-78.89986025	HAPC Hard Bottom
32.04037196	-78.89486025	HAPC Hard Bottom
32.04037196	-78.88986025	HAPC Hard Bottom
32.04037196	-78.88486025	HAPC Hard Bottom
32.04037196	-78.87986025	HAPC Hard Bottom
32.04037196	-78.87486025	HAPC Hard Bottom
32.04037196	-78.86986025	HAPC Hard Bottom
32.04037196	-78.86486025	HAPC Hard Bottom
32.04037196	-78.85986025	HAPC Hard Bottom
32.04037196	-78.85486025	HAPC Hard Bottom
32.04037196	-78.84986025	HAPC Hard Bottom
32.04037196	-78.84486025	HAPC Hard Bottom
32.04037196	-78.83986025	HAPC Hard Bottom
32.04037196	-78.83486025	HAPC Hard Bottom
32.04037196	-78.82986025	HAPC Hard Bottom
32.04037196	-78.82486025	HAPC Hard Bottom
32.04037196	-78.81986025	HAPC Hard Bottom
32.04037196	-78.81486025	HAPC Hard Bottom
32.04037196	-78.80986025	HAPC Hard Bottom
32.04037196	-78.80486025	HAPC Hard Bottom
32.04037196	-78.79986025	HAPC Hard Bottom
32.04037196	-78.79486025	HAPC Hard Bottom
32.04037196	-78.78986025	HAPC Hard Bottom
32.04037196	-78.78486025	HAPC Hard Bottom
32.04037196	-78.73986025	HAPC Hard Bottom
32.04037196	-78.73486025	HAPC Hard Bottom
32.04037196	-78.72986025	HAPC Hard Bottom
32.04037196	-78.72486025	HAPC Hard Bottom
32.04037196	-78.71986025	HAPC Hard Bottom
32.04037196	-78.71486025	HAPC Hard Bottom
32.04037196	-78.70986025	HAPC Hard Bottom
32.04037196	-78.70486025	HAPC Hard Bottom
32.04037196	-78.69986025	HAPC Hard Bottom
32.04037196	-78.69486025	HAPC Hard Bottom
32.04037196	-78.68986025	HAPC Hard Bottom
32.04037196	-78.68486025	HAPC Hard Bottom
32.04037196	-78.67986025	HAPC Hard Bottom
32.04037196	-78.67486025	HAPC Hard Bottom
32.04037196	-78.66986025	HAPC Hard Bottom
32.04037196	-78.66486025	HAPC Hard Bottom
32.04037196	-78.65986025	HAPC Hard Bottom
32.04037196	-78.63986025	HAPC Hard Bottom
32.04037196	-78.63486025	HAPC Hard Bottom
32.04037196	-78.46986025	HAPC Hard Bottom
32.04037196	-78.46486025	HAPC Hard Bottom
32.04037196	-78.45986025	HAPC Hard Bottom
32.03537196	-79.03986025	HAPC Hard Bottom
32.03537196	-79.03486025	HAPC Hard Bottom
32.03537196	-78.98486025	HAPC Hard Bottom
32.03537196	-78.97986025	HAPC Hard Bottom
32.03537196	-78.97486025	HAPC Hard Bottom
32.03537196	-78.96986025	HAPC Hard Bottom
32.03537196	-78.96486025	HAPC Hard Bottom
32.03537196	-78.95986025	HAPC Hard Bottom
32.03537196	-78.95486025	HAPC Hard Bottom
32.03537196	-78.94986025	HAPC Hard Bottom
32.03537196	-78.92486025	HAPC Hard Bottom
32.03537196	-78.91986025	HAPC Hard Bottom
32.03537196	-78.91486025	HAPC Hard Bottom
32.03537196	-78.90986025	HAPC Hard Bottom
32.03537196	-78.90486025	HAPC Hard Bottom
32.03537196	-78.89986025	HAPC Hard Bottom
32.03537196	-78.89486025	HAPC Hard Bottom
32.03537196	-78.88986025	HAPC Hard Bottom
32.03537196	-78.88486025	HAPC Hard Bottom
32.03537196	-78.87986025	HAPC Hard Bottom
32.03537196	-78.87486025	HAPC Hard Bottom
32.03537196	-78.86986025	HAPC Hard Bottom
32.03537196	-78.86486025	HAPC Hard Bottom
32.03537196	-78.85986025	HAPC Hard Bottom
32.03537196	-78.85486025	HAPC Hard Bottom
32.03537196	-78.84986025	HAPC Hard Bottom
32.03537196	-78.84486025	HAPC Hard Bottom
32.03537196	-78.83986025	HAPC Hard Bottom
32.03537196	-78.83486025	HAPC Hard Bottom
32.03537196	-78.82986025	HAPC Hard Bottom
32.03537196	-78.82486025	HAPC Hard Bottom
32.03537196	-78.81986025	HAPC Hard Bottom
32.03537196	-78.81486025	HAPC Hard Bottom
32.03537196	-78.80986025	HAPC Hard Bottom
32.03537196	-78.80486025	HAPC Hard Bottom
32.03537196	-78.79986025	HAPC Hard Bottom
32.03537196	-78.79486025	HAPC Hard Bottom
32.03537196	-78.78986025	HAPC Hard Bottom
32.03537196	-78.78486025	HAPC Hard Bottom
32.03537196	-78.77986025	HAPC Hard Bottom
32.03537196	-78.73486025	HAPC Hard Bottom
32.03537196	-78.72986025	HAPC Hard Bottom
32.03537196	-78.72486025	HAPC Hard Bottom
32.03537196	-78.71986025	HAPC Hard Bottom
32.03537196	-78.71486025	HAPC Hard Bottom
32.03537196	-78.70986025	HAPC Hard Bottom
32.03537196	-78.70486025	HAPC Hard Bottom
32.03537196	-78.69986025	HAPC Hard Bottom
32.03537196	-78.69486025	HAPC Hard Bottom
32.03537196	-78.68986025	HAPC Hard Bottom
32.03537196	-78.68486025	HAPC Hard Bottom
32.03537196	-78.67986025	HAPC Hard Bottom
32.03537196	-78.67486025	HAPC Hard Bottom
32.03537196	-78.66986025	HAPC Hard Bottom
32.03537196	-78.66486025	HAPC Hard Bottom
32.03537196	-78.65986025	HAPC Hard Bottom
32.03537196	-78.46486025	HAPC Hard Bottom
32.03537196	-78.45986025	HAPC Hard Bottom
32.03037196	-79.04486025	HAPC Hard Bottom
32.03037196	-79.03986025	HAPC Hard Bottom
32.03037196	-79.03486025	HAPC Hard Bottom
32.03037196	-78.98486025	HAPC Hard Bottom
32.03037196	-78.97986025	HAPC Hard Bottom
32.03037196	-78.97486025	HAPC Hard Bottom
32.03037196	-78.96986025	HAPC Hard Bottom
32.03037196	-78.96486025	HAPC Hard Bottom
32.03037196	-78.95986025	HAPC Hard Bottom
32.03037196	-78.95486025	HAPC Hard Bottom
32.03037196	-78.92486025	HAPC Hard Bottom
32.03037196	-78.91986025	HAPC Hard Bottom
32.03037196	-78.91486025	HAPC Hard Bottom
32.03037196	-78.90986025	HAPC Hard Bottom
32.03037196	-78.90486025	HAPC Hard Bottom
32.03037196	-78.89986025	HAPC Hard Bottom
32.03037196	-78.89486025	HAPC Hard Bottom
32.03037196	-78.88986025	HAPC Hard Bottom
32.03037196	-78.88486025	HAPC Hard Bottom
32.03037196	-78.87986025	HAPC Hard Bottom
32.03037196	-78.87486025	HAPC Hard Bottom
32.03037196	-78.86986025	HAPC Hard Bottom
32.03037196	-78.86486025	HAPC Hard Bottom
32.03037196	-78.85986025	HAPC Hard Bottom
32.03037196	-78.85486025	HAPC Hard Bottom
32.03037196	-78.84986025	HAPC Hard Bottom
32.03037196	-78.84486025	HAPC Hard Bottom
32.03037196	-78.83986025	HAPC Hard Bottom
32.03037196	-78.83486025	HAPC Hard Bottom
32.03037196	-78.82986025	HAPC Hard Bottom
32.03037196	-78.82486025	HAPC Hard Bottom
32.03037196	-78.81986025	HAPC Hard Bottom
32.03037196	-78.81486025	HAPC Hard Bottom
32.03037196	-78.80986025	HAPC Hard Bottom
32.03037196	-78.80486025	HAPC Hard Bottom
32.03037196	-78.79986025	HAPC Hard Bottom
32.03037196	-78.79486025	HAPC Hard Bottom
32.03037196	-78.78986025	HAPC Hard Bottom
32.03037196	-78.78486025	HAPC Hard Bottom
32.03037196	-78.77986025	HAPC Hard Bottom
32.03037196	-78.77486025	HAPC Hard Bottom
32.03037196	-78.75486025	HAPC Hard Bottom
32.03037196	-78.72986025	HAPC Hard Bottom
32.03037196	-78.72486025	HAPC Hard Bottom
32.03037196	-78.71986025	HAPC Hard Bottom
32.03037196	-78.71486025	HAPC Hard Bottom
32.03037196	-78.70986025	HAPC Hard Bottom
32.03037196	-78.70486025	HAPC Hard Bottom
32.03037196	-78.69986025	HAPC Hard Bottom
32.03037196	-78.69486025	HAPC Hard Bottom
32.03037196	-78.68986025	HAPC Hard Bottom
32.03037196	-78.68486025	HAPC Hard Bottom
32.03037196	-78.67986025	HAPC Hard Bottom
32.03037196	-78.67486025	HAPC Hard Bottom
32.03037196	-78.66986025	HAPC Hard Bottom
32.03037196	-78.66486025	HAPC Hard Bottom
32.03037196	-78.65986025	HAPC Hard Bottom
32.03037196	-78.65486025	HAPC Hard Bottom
32.03037196	-78.61486025	HAPC Hard Bottom
32.03037196	-78.46486025	HAPC Hard Bottom
32.03037196	-78.45986025	HAPC Hard Bottom
32.02537196	-79.04986025	HAPC Hard Bottom
32.02537196	-79.04486025	HAPC Hard Bottom
32.02537196	-79.03986025	HAPC Hard Bottom
32.02537196	-78.98486025	HAPC Hard Bottom
32.02537196	-78.97986025	HAPC Hard Bottom
32.02537196	-78.97486025	HAPC Hard Bottom
32.02537196	-78.96986025	HAPC Hard Bottom
32.02537196	-78.96486025	HAPC Hard Bottom
32.02537196	-78.95986025	HAPC Hard Bottom
32.02537196	-78.92486025	HAPC Hard Bottom
32.02537196	-78.91986025	HAPC Hard Bottom
32.02537196	-78.91486025	HAPC Hard Bottom
32.02537196	-78.90986025	HAPC Hard Bottom
32.02537196	-78.90486025	HAPC Hard Bottom
32.02537196	-78.89986025	HAPC Hard Bottom
32.02537196	-78.89486025	HAPC Hard Bottom
32.02537196	-78.88986025	HAPC Hard Bottom
32.02537196	-78.88486025	HAPC Hard Bottom
32.02537196	-78.87986025	HAPC Hard Bottom
32.02537196	-78.87486025	HAPC Hard Bottom
32.02537196	-78.86986025	HAPC Hard Bottom
32.02537196	-78.86486025	HAPC Hard Bottom
32.02537196	-78.85986025	HAPC Hard Bottom
32.02537196	-78.85486025	HAPC Hard Bottom
32.02537196	-78.84986025	HAPC Hard Bottom
32.02537196	-78.84486025	HAPC Hard Bottom
32.02537196	-78.83986025	HAPC Hard Bottom
32.02537196	-78.83486025	HAPC Hard Bottom
32.02537196	-78.82986025	HAPC Hard Bottom
32.02537196	-78.82486025	HAPC Hard Bottom
32.02537196	-78.81986025	HAPC Hard Bottom
32.02537196	-78.81486025	HAPC Hard Bottom
32.02537196	-78.80986025	HAPC Hard Bottom
32.02537196	-78.80486025	HAPC Hard Bottom
32.02537196	-78.79986025	HAPC Hard Bottom
32.02537196	-78.79486025	HAPC Hard Bottom
32.02537196	-78.78986025	HAPC Hard Bottom
32.02537196	-78.78486025	HAPC Hard Bottom
32.02537196	-78.77986025	HAPC Hard Bottom
32.02537196	-78.77486025	HAPC Hard Bottom
32.02537196	-78.75986025	HAPC Hard Bottom
32.02537196	-78.75486025	HAPC Hard Bottom
32.02537196	-78.72986025	HAPC Hard Bottom
32.02537196	-78.72486025	HAPC Hard Bottom
32.02537196	-78.71986025	HAPC Hard Bottom
32.02537196	-78.71486025	HAPC Hard Bottom
32.02537196	-78.70986025	HAPC Hard Bottom
32.02537196	-78.70486025	HAPC Hard Bottom
32.02537196	-78.69986025	HAPC Hard Bottom
32.02537196	-78.69486025	HAPC Hard Bottom
32.02537196	-78.68486025	HAPC Hard Bottom
32.02537196	-78.67986025	HAPC Hard Bottom
